indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
age_bands,年齢5歳階級別人口,01303,北海道 当別町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,48.5,48.5
age_bands,年齢5歳階級別人口,01303,北海道 当別町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,52.6,52.6
age_bands,年齢5歳階級別人口,01303,北海道 当別町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,56.2,56.2
age_bands,年齢5歳階級別人口,01304,北海道 新篠津村,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,50.7,50.7
age_bands,年齢5歳階級別人口,01304,北海道 新篠津村,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,51.9,51.9
age_bands,年齢5歳階級別人口,01304,北海道 新篠津村,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,55.2,55.2
age_bands,年齢5歳階級別人口,01331,北海道 松前町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,59.2,59.2
age_bands,年齢5歳階級別人口,01331,北海道 松前町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,63.1,63.1
age_bands,年齢5歳階級別人口,01331,北海道 松前町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,66.2,66.2
age_bands,年齢5歳階級別人口,01332,北海道 福島町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,58.3,58.3
age_bands,年齢5歳階級別人口,01332,北海道 福島町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,61.3,61.3
age_bands,年齢5歳階級別人口,01332,北海道 福島町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,64.4,64.4
age_bands,年齢5歳階級別人口,01333,北海道 知内町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,53.4,53.4
age_bands,年齢5歳階級別人口,01333,北海道 知内町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,55.8,55.8
age_bands,年齢5歳階級別人口,01333,北海道 知内町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,57.9,57.9
age_bands,年齢5歳階級別人口,01334,北海道 木古内町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,58.9,58.9
age_bands,年齢5歳階級別人口,01334,北海道 木古内町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,62.0,62.0
age_bands,年齢5歳階級別人口,01334,北海道 木古内町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,65.0,65.0
age_bands,年齢5歳階級別人口,01337,北海道 七飯町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,51.3,51.3
age_bands,年齢5歳階級別人口,01337,北海道 七飯町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,52.6,52.6
age_bands,年齢5歳階級別人口,01337,北海道 七飯町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,53.6,53.6
age_bands,年齢5歳階級別人口,01343,北海道 鹿部町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,51.7,51.7
age_bands,年齢5歳階級別人口,01343,北海道 鹿部町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,56.2,56.2
age_bands,年齢5歳階級別人口,01343,北海道 鹿部町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,58.3,58.3
age_bands,年齢5歳階級別人口,01345,北海道 森町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,52.7,52.7
age_bands,年齢5歳階級別人口,01345,北海道 森町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,55.0,55.0
age_bands,年齢5歳階級別人口,01345,北海道 森町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,56.5,56.5
age_bands,年齢5歳階級別人口,01346,北海道 八雲町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,50.2,50.2
age_bands,年齢5歳階級別人口,01346,北海道 八雲町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,52.3,52.3
age_bands,年齢5歳階級別人口,01346,北海道 八雲町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,54.7,54.7
age_bands,年齢5歳階級別人口,01347,北海道 長万部町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,55.6,55.6
age_bands,年齢5歳階級別人口,01347,北海道 長万部町,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,56.5,56.5
age_bands,年齢5歳階級別人口,01347,北海道 長万部町,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,59.4,59.4
age_bands,年齢5歳階級別人口,01361,北海道 江差町,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,52.6,52.6
